customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month,tenure_bucket_13-24,tenure_bucket_25-48,tenure_bucket_49-60,tenure_bucket_61-72,churn_probability,risk_segment
4254-QPEDE,0,1,0,52,0,0,66.25,3330.1,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,64.04038461538461,0,0,False,False,True,False,0.03419062662381741,Low Risk
6283-GITPX,0,0,1,71,1,1,76.9,5522.7,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,5,77.78450704225352,0,0,False,False,False,True,0.05193880544930766,Low Risk
9526-JAWYF,0,0,0,26,1,0,89.8,2335.3,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0,3,89.81923076923077,0,1,False,True,False,False,0.6399404137736945,High Risk
0771-CHWSK,0,0,0,66,1,1,74.6,4798.4,0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,0,4,72.7030303030303,0,0,False,False,False,True,0.07667246007146376,Low Risk
9788-HNGUT,0,1,0,72,1,1,116.95,8594.4,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,119.36666666666666,1,0,False,False,False,True,0.055097940037987826,Low Risk
9495-REDIY,0,0,1,25,0,1,40.65,970.55,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,2,38.822,0,0,False,True,False,False,0.16610214280634397,Low Risk
5375-XLDOF,0,1,1,69,1,1,114.35,7665.8,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,6,111.09855072463768,1,0,False,False,False,True,0.1818640789588177,Low Risk
1172-VIYBP,0,1,1,53,1,0,69.7,3686.05,0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0,3,69.54811320754717,0,0,False,False,True,False,0.03819803638810557,Low Risk
5649-VUKMC,0,0,0,12,1,0,95.5,1115.15,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,0,3,92.92916666666667,1,0,False,False,False,False,0.5726954304125553,Medium Risk
6559-PDZLR,0,0,0,26,1,1,98.65,2537.0,0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0,4,97.57692307692308,1,1,False,True,False,False,0.6876998653018089,High Risk
8992-OBVDG,0,0,0,21,1,0,61.65,1393.6,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,2,66.36190476190475,0,1,True,False,False,False,0.3222146316170507,Medium Risk
4273-MBHYA,0,0,1,1,1,1,89.35,89.35,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,89.35,0,1,False,False,False,False,0.8824828731380238,High Risk
4724-WXVWF,0,0,0,48,1,1,95.4,4445.3,0,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,3,92.61041666666668,1,1,False,True,False,False,0.5376037351852871,Medium Risk
5701-GUXDC,0,1,0,26,0,0,35.4,978.6,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0,2,37.63846153846154,0,0,False,True,False,False,0.16718163740815742,Low Risk
1460-UZPRJ,0,1,0,60,1,0,19.95,1258.15,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.96916666666667,0,0,False,False,True,False,0.023478411174029948,Low Risk
6082-GLJIX,0,0,0,18,1,0,19.25,331.35,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,18.40833333333333,0,1,True,False,False,False,0.13476849490224013,Low Risk
5143-EGQFK,1,0,0,10,0,1,29.65,291.4,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,1,29.14,0,1,False,False,False,False,0.6505839781341658,High Risk
4919-IKATY,0,1,1,5,1,1,84.5,453.75,1,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,2,90.75,0,1,False,False,False,False,0.769403615353206,High Risk
2495-TTHBQ,0,0,1,4,1,1,20.4,84.75,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0,21.1875,0,0,False,False,False,False,0.06691243359496908,Low Risk
0485-ZBSLN,0,1,1,65,1,0,24.75,1715.1,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,26.38615384615385,0,0,False,False,False,True,0.0060909525552683775,Low Risk
3810-PJUHR,0,1,1,70,1,0,25.35,1715.15,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,24.502142857142857,0,0,False,False,False,True,0.003132267891520752,Low Risk
9050-QLROH,0,0,0,18,1,1,90.7,1597.25,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,2,88.73611111111111,1,1,True,False,False,False,0.6578209347923946,High Risk
0847-HGRML,0,0,1,62,1,0,20.0,1250.1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,20.16290322580645,0,0,False,False,False,True,0.013121660110192824,Low Risk
8232-CTLKO,0,1,1,66,1,1,59.75,3996.8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,2,60.55757575757576,0,0,False,False,False,True,0.10796320083287798,Low Risk
9227-YBAXE,0,1,1,65,1,1,82.5,5215.1,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,5,80.2323076923077,0,0,False,False,False,True,0.0681050386472609,Low Risk
6168-WFVVF,1,0,0,3,1,1,70.3,235.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,78.5,0,1,False,False,False,False,0.8482024451287494,High Risk
9860-LISIZ,0,0,0,34,1,0,20.35,673.2,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,19.8,0,1,False,True,False,False,0.10235668100116252,Low Risk
0112-QAWRZ,0,1,1,16,1,1,90.8,1442.2,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,2,90.1375,1,1,True,False,False,False,0.7131852017669533,High Risk
0877-SDMBN,0,0,0,54,1,1,103.95,5639.05,1,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0,4,104.42685185185184,1,0,False,False,True,False,0.5007923555231695,Medium Risk
2786-GCDPI,1,0,0,50,1,1,104.95,5222.35,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0,4,104.447,1,1,False,False,True,False,0.6515973900651011,High Risk
4043-MKDTV,0,1,0,71,1,1,105.25,7291.75,0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,5,102.70070422535213,1,0,False,False,False,True,0.20914320189762434,Low Risk
8065-YKXKD,0,0,0,10,1,1,74.75,799.65,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,79.965,0,1,False,False,False,False,0.8144350152447896,High Risk
9637-EIHEQ,0,0,0,1,1,1,50.8,50.8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1,50.8,0,1,False,False,False,False,0.7364064943915083,High Risk
9229-RQABD,0,0,0,18,1,0,23.75,424.5,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,23.58333333333333,0,0,True,False,False,False,0.04876810019168061,Low Risk
8313-KTIHG,0,0,0,4,1,1,61.3,249.4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,2,62.35,0,1,False,False,False,False,0.49847745230170176,Medium Risk
5320-BRKGK,0,1,1,58,1,0,75.8,4415.75,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,0,4,76.13362068965517,0,0,False,False,True,False,0.0342470867133112,Low Risk
6284-KMNUF,0,1,0,56,1,1,98.0,5270.6,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0,3,94.11785714285716,1,0,False,False,True,False,0.4307857918266937,Medium Risk
9689-PTNPG,0,0,0,2,1,1,80.25,144.55,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,72.275,0,1,False,False,False,False,0.8598700363323922,High Risk
9465-RWMXL,0,1,0,32,1,1,78.9,2447.95,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,76.4984375,0,1,False,True,False,False,0.6938319056466432,High Risk
6229-UOLQL,0,1,1,56,0,1,52.0,2884.9,0,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0,4,51.51607142857143,0,0,False,False,True,False,0.12255992588427422,Low Risk
2362-IBOOY,0,0,0,36,1,1,84.75,3050.15,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,84.72638888888889,0,1,False,True,False,False,0.72784381697255,High Risk
3137-LUPIX,0,0,0,4,1,1,64.4,253.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1,2,63.25,0,1,False,False,False,False,0.4678043212136776,Medium Risk
0843-WTBXE,0,0,0,53,1,0,85.45,4517.25,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,85.23113207547169,0,1,False,False,True,False,0.5451948787890498,Medium Risk
6143-JQKEA,0,0,0,10,1,1,45.8,436.2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,43.62,0,1,False,False,False,False,0.5024179081276766,Medium Risk
8676-OOQEJ,0,0,0,4,0,0,30.5,118.4,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1,29.6,0,1,False,False,False,False,0.6182996369579241,High Risk
5515-IDEJJ,0,1,1,1,1,0,19.9,19.9,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,19.9,0,1,False,False,False,False,0.6200394106439965,High Risk
9701-CDXHR,0,1,0,51,1,0,69.15,3649.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,71.56078431372549,0,1,False,False,True,False,0.42369701992212977,Medium Risk
7450-NWRTR,1,0,0,12,1,1,99.45,1200.15,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,3,100.0125,1,1,False,False,False,False,0.868065065744697,High Risk
8124-NZVGJ,0,0,0,6,0,1,49.25,255.6,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,1,3,42.6,0,0,False,False,False,False,0.3345200933259117,Medium Risk
2162-FRZAA,0,1,1,63,0,0,39.35,2395.05,0,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,3,38.01666666666667,0,0,False,False,False,True,0.042501879656150814,Low Risk
5376-DEQCP,0,0,0,1,1,1,70.6,70.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,70.6,0,1,False,False,False,False,0.9024856215542241,High Risk
5118-MUEYH,0,1,0,48,1,1,105.1,5083.55,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0,4,105.90729166666668,1,1,False,True,False,False,0.5769227283890129,Medium Risk
9095-HFAFX,0,0,0,5,1,1,81.0,389.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,77.92,0,1,False,False,False,False,0.8308413978539553,High Risk
5627-TVBPP,0,0,1,35,1,1,20.1,644.5,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,18.414285714285715,0,0,False,True,False,False,0.02220503701912788,Low Risk
2379-ENZGV,0,0,0,6,1,1,84.85,523.5,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,2,87.25,0,1,False,False,False,False,0.8707074365879205,High Risk
3936-QQFLL,0,0,0,2,1,0,19.75,39.3,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,19.65,0,1,False,False,False,False,0.2727794745099486,Low Risk
2589-AYCRP,0,0,0,50,1,0,19.75,989.05,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,19.781,0,0,False,False,True,False,0.05682769028694467,Low Risk
4067-HLYQI,0,0,0,33,1,1,70.4,2406.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,72.9121212121212,0,1,False,True,False,False,0.6070719906409254,High Risk
5124-EOGYE,0,0,0,31,1,0,20.45,638.55,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.598387096774196,0,0,False,True,False,False,0.011607688299585053,Low Risk
5057-RKGLH,0,1,1,9,1,0,20.35,191.1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,21.23333333333333,0,0,False,False,False,False,0.02668322107165616,Low Risk
0292-WEGCH,0,1,1,54,1,1,86.2,4524.05,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,5,83.77870370370371,0,1,False,False,True,False,0.30624582456318206,Medium Risk
8910-ICHIU,0,0,0,46,1,1,95.65,4664.2,0,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0,4,101.39565217391304,1,0,False,True,False,False,0.25752420734812814,Low Risk
4097-YODCF,0,0,1,34,1,1,103.8,3470.8,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0,4,102.08235294117648,1,0,False,True,False,False,0.40858070517630346,Medium Risk
9715-WZCLW,0,1,1,71,1,1,97.2,6910.3,0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0,3,97.32816901408452,1,0,False,False,False,True,0.15664895550203317,Low Risk
9786-YWNHU,0,1,1,63,1,0,63.55,4014.2,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0,4,63.71746031746032,0,0,False,False,False,True,0.026611261565975403,Low Risk
6407-GSJNL,0,0,0,51,1,0,24.95,1288.0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,25.254901960784316,0,0,False,False,True,False,0.04968501388371008,Low Risk
6005-OBZPH,1,0,0,26,1,1,89.15,2277.65,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2,87.60192307692309,0,1,False,True,False,False,0.7456091911584437,High Risk
4049-ZPALD,0,1,0,64,1,1,99.0,6375.8,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0,4,99.621875,1,0,False,False,False,True,0.13891755485938445,Low Risk
7932-WPTDS,1,1,0,1,0,1,24.8,24.8,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,24.8,0,1,False,False,False,False,0.8177417757108051,High Risk
