customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,tenure_bucket,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month
6847-KJLTS,1,1,0,58,1,1,100.4,5749.8,0,49-60,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0,3,99.13448275862069,1,1
9670-BPNXF,0,0,0,45,1,1,62.55,2796.45,0,25-48,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0,3,62.14333333333333,0,0
3913-FCUUW,0,1,1,72,1,1,70.45,5165.7,0,61-72,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,4,71.74583333333334,0,0
3301-VKTGC,0,1,1,68,1,1,85.5,5696.6,0,61-72,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2,83.77352941176471,0,0
1493-AMTIE,0,0,0,1,1,1,20.2,20.2,1,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1,0,20.2,0,1
9555-SAHUZ,0,1,1,38,1,0,54.5,2076.05,0,25-48,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,54.63289473684211,0,1
0816-TSPHQ,0,0,0,2,1,0,20.75,44.2,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,22.1,0,1
9932-WBWIK,0,0,0,11,1,0,20.35,215.25,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,19.568181818181817,0,1
4619-EVPHY,1,1,0,20,1,1,91.0,1859.5,0,13-24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0,2,92.975,1,0
5286-YHCVC,0,1,0,72,1,1,104.8,7470.1,0,61-72,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0,4,103.7513888888889,1,0
6424-ELEYH,0,1,0,3,1,1,74.75,229.5,1,0-12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,76.5,0,1
4391-RESHN,0,0,0,23,1,1,104.05,2470.1,1,13-24,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,0,4,107.39565217391304,1,1
9115-YQHGA,0,0,0,40,1,1,51.1,2092.9,0,25-48,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,1,52.322500000000005,0,1
4462-CYWMH,1,1,0,62,1,1,89.8,5629.55,0,61-72,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,90.7991935483871,0,1
8963-MQVYN,0,0,1,22,1,1,20.55,469.85,0,13-24,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,21.356818181818184,0,1
2458-EOMRE,0,0,0,11,1,0,64.05,733.95,0,0-12,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,3,66.72272727272728,0,1
9334-GWGOW,1,1,0,7,1,1,74.85,485.25,0,0-12,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,69.32142857142857,0,1
6821-BUXUX,0,0,0,13,1,1,96.65,1244.5,1,13-24,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,3,95.73076923076923,1,1
5028-HTLJB,1,0,0,1,1,0,20.05,20.05,1,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,20.05,0,1
9801-GDWGV,0,0,0,39,1,1,103.45,3994.45,1,25-48,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,4,102.42179487179487,1,1
6542-LWGXJ,0,1,0,3,0,0,25.0,78.25,0,0-12,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,26.083333333333332,0,1
5567-GZKQY,0,0,0,58,1,0,20.3,1131.5,0,49-60,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,19.50862068965517,0,0
1222-LRYKO,0,0,1,6,1,0,26.35,184.05,0,0-12,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,30.675,0,1
2320-JRSDE,0,1,1,1,1,1,19.9,19.9,1,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0,19.9,0,1
2087-QAREY,0,1,0,22,1,1,54.7,1178.75,0,13-24,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0,2,53.57954545454545,0,1
0601-WZHJF,0,1,0,14,0,0,46.35,667.7,1,13-24,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,47.69285714285714,0,1
4423-JWZJN,0,1,1,64,1,0,90.25,5629.15,0,61-72,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,0,2,87.95546875,1,0
5143-WMWOG,0,0,0,1,1,0,19.95,19.95,1,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0,19.95,0,1
6490-FGZAT,0,0,0,6,1,0,20.65,109.3,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,18.216666666666665,0,1
5393-RXQSZ,0,0,0,1,1,0,79.6,79.6,1,0-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,79.6,0,1
7452-FOLON,0,0,1,39,1,0,25.45,958.45,0,25-48,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,24.575641025641026,0,0
2320-TZRRH,0,0,0,20,1,0,19.5,403.15,0,13-24,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,20.1575,0,0
0231-LXVAP,0,0,0,1,1,1,75.9,75.9,1,0-12,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1,75.9,0,1
9444-JTXHZ,0,1,0,1,1,0,76.2,76.2,1,0-12,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,76.2,0,1
4942-VZZOM,0,1,0,64,1,1,66.15,4392.5,0,61-72,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,2,68.6328125,0,0
5510-BOIUJ,0,0,1,1,1,0,19.25,19.25,1,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,19.25,0,1
7502-BNYGS,0,1,0,46,1,1,69.1,3168.0,0,25-48,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0,3,68.8695652173913,0,1
4291-HYEBC,1,1,1,28,0,1,39.1,1096.6,0,25-48,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,0,2,39.16428571428571,0,0
6147-CBCRA,0,1,0,33,1,0,20.05,669.45,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,20.28636363636364,0,1
6047-SUHPR,0,1,1,39,1,0,59.8,2343.85,0,25-48,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0,3,60.09871794871795,0,0
4471-KXAUH,0,1,0,42,1,1,84.3,3588.4,1,25-48,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,2,85.43809523809524,0,1
9752-ZNQUT,0,0,0,1,1,1,48.6,48.6,0,0-12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,48.6,0,1
7638-QVMVY,0,0,0,7,1,1,79.0,522.95,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,74.70714285714287,0,1
1576-PFZIW,1,1,0,70,1,0,105.35,7511.9,0,61-72,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0,5,107.31285714285714,1,0
5666-MBJPT,0,0,0,65,1,1,25.1,1725.0,0,61-72,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,26.53846153846154,0,0
7312-XSBAT,0,0,0,1,1,0,49.75,49.75,0,0-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,49.75,0,1
3096-GKWEB,0,1,0,18,1,1,94.75,1691.9,0,13-24,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,93.99444444444445,1,1
2371-JQHZZ,0,1,0,24,1,1,93.0,2248.05,0,13-24,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,93.66875,1,1
0674-GCDXG,0,0,0,63,1,1,71.9,4479.2,0,61-72,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0,4,71.0984126984127,0,0
1121-QSIVB,0,0,1,44,1,1,77.55,3471.1,0,25-48,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0,3,78.88863636363637,0,0
4396-KLSEH,0,0,0,4,1,1,19.85,63.0,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0,15.75,0,1
3244-DCJWY,0,0,0,1,1,1,70.25,70.25,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,70.25,0,1
2824-MYYBN,0,1,1,37,1,1,95.25,3314.15,0,25-48,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,89.57162162162163,1,1
0875-CABNR,1,0,0,10,1,1,84.6,865.55,1,0-12,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,2,86.55499999999999,0,1
6345-HOVES,0,0,0,34,0,1,25.05,852.7,0,25-48,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,25.079411764705885,0,1
8318-LCNBW,0,1,0,35,0,0,53.15,1930.9,0,25-48,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0,4,55.16857142857143,0,0
6469-QJKZW,0,1,0,4,1,0,20.15,91.4,0,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0,22.85,0,1
0147-ESWWR,1,1,0,39,1,1,101.25,3949.15,0,25-48,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0,3,101.26025641025642,1,1
1217-VASWC,1,1,0,43,1,1,100.55,4304.0,0,25-48,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0,4,100.09302325581395,1,0
7812-FZHPE,0,1,1,17,1,0,24.1,409.9,1,13-24,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,24.11176470588235,0,1
6370-ZVHDV,0,1,0,61,1,0,25.3,1554.9,0,61-72,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,25.49016393442623,0,0
5915-DGNVC,0,1,0,49,1,0,71.8,3472.05,0,49-60,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,0,4,70.85816326530613,0,0
6260-XLACS,0,0,0,4,1,0,19.7,117.8,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0,29.45,0,0
3566-CAAYU,0,1,1,64,0,0,49.85,3210.35,0,61-72,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,0,4,50.16171875,0,0
4983-CCWMC,0,0,0,3,1,1,69.6,207.4,0,0-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,69.13333333333334,0,1
9103-CXVOK,0,1,1,1,1,0,19.75,19.75,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0,19.75,0,1
2896-TBNBE,0,1,0,40,1,0,80.8,3132.75,0,25-48,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0,2,78.31875,0,0
4797-AXPXK,0,0,1,1,1,1,60.0,60.0,1,0-12,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,3,60.0,0,1
5229-PRWKT,0,0,0,8,1,1,86.55,649.65,1,0-12,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,81.20625,0,1
6982-UQZLY,1,1,0,1,1,1,20.85,20.85,1,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,20.85,0,1
2522-WLNSF,1,1,0,34,1,0,64.2,2106.3,0,25-48,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0,3,61.95,0,0
3841-CONLJ,0,1,0,1,0,0,35.0,35.0,0,0-12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,35.0,0,1
5057-LCOUI,0,0,0,39,0,1,50.75,2011.4,1,25-48,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,3,51.57435897435898,0,1
0193-ESZXP,1,1,0,58,1,1,105.5,6205.5,1,49-60,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0,5,106.99137931034483,1,0
4475-NVTLU,0,1,1,45,1,0,19.2,903.7,0,25-48,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0,20.082222222222224,0,0
4369-HTUIF,1,0,0,6,1,1,85.15,503.6,1,0-12,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2,83.93333333333334,0,1
9386-LDCZR,0,0,0,43,1,1,90.65,3882.3,0,25-48,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0,4,90.28604651162792,1,0
9585-KKMFD,0,1,1,41,1,1,20.0,879.8,0,25-48,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,21.458536585365852,0,0
5399-ZIMKF,0,0,0,5,1,1,74.65,383.65,0,0-12,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,76.72999999999999,0,1
0336-KXKFK,0,0,0,72,0,1,61.2,4390.25,0,61-72,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,5,60.97569444444444,0,0
5619-XZZKR,0,0,0,4,1,0,19.95,68.2,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0,17.05,0,0
3948-FVVRP,0,1,1,9,1,0,54.8,452.8,0,0-12,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,2,50.31111111111111,0,1
5327-XOKKY,1,1,0,72,1,1,73.45,5329.0,0,61-72,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0,3,74.01388888888889,0,0
0983-TATYJ,0,1,0,33,1,1,51.45,1758.9,0,25-48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1,53.300000000000004,0,0
1813-JYWTO,0,1,0,72,1,0,80.45,5737.6,0,61-72,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,79.6888888888889,0,0
0156-FVPTA,0,1,0,22,1,1,54.2,1152.7,1,13-24,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,2,52.39545454545455,0,1
1984-FCOWB,0,1,0,70,1,1,109.5,7674.55,1,61-72,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0,5,109.63642857142857,1,0
0654-HMSHN,0,1,1,21,1,0,104.4,2157.95,1,13-24,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,4,102.7595238095238,1,1
6719-OXYBR,0,0,0,15,1,0,85.3,1219.85,0,13-24,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,2,81.32333333333332,0,1
